cosine_t0,cosine_t_mult,decay_rate,horizontal_flip,lora,lora_dropout,lora_rank,lr,onecycle_div_factor,onecycle_final_div_factor,onecycle_pct_start,patience_epochs,poly_power,random_rotate,sched,step_size,vertical_flip,weight_decay,num_samples,default_resolution,num_channels,num_classes,dataset,cost,epoch_0_iou,epoch_1_iou,epoch_2_iou,epoch_3_iou,epoch_4_iou,epoch_5_iou,epoch_6_iou,epoch_7_iou,epoch_8_iou,epoch_9_iou
5,2,0.8,0,1,0.1,8,2e-05,15,320,0.085,0,0.9,1,poly,5,1,5e-05,14164,"(600, 400)",3,12,human_parsing,215.08551120758057,0.8634057819843293,0.8650837987661362,0.8659373968839645,0.8669929146766663,0.8680360555648804,0.8674650967121125,0.8684202879667282,0.8688394993543624,0.8683796972036362,0.8684790909290314
5,2,0.1,0,1,0.0,4,0.001,25,40,0.06,0,0.9,1,cosine_warm,5,0,0.0001,109,"(1500, 1500)",3,1,building,185.61545395851135,0.3154768116772175,0.36172747761011126,0.34920583814382555,0.3943150244653225,0.3886000491678715,0.35574227906763556,0.3969626031816006,0.41365324780344964,0.42524010613560675,0.4369619905948639
5,1,0.5,0,0,0.1,16,0.00055,30,80,0.075,2,0.5,1,cosine_warm,3,0,0.0001,470,"(1600, 1200)",3,1,leaf,108.82948899269104,0.2004498865811911,0.5636528767645359,0.5916542164981365,0.5940618693828583,0.6596099153161049,0.6009582683444024,0.6080668732523918,0.6496616169810295,0.6552453488111496,0.6810599833726882
2,1,0.8,1,1,0.1,8,2.5e-05,65,20,0.035,1,0.9,0,cosine_warm,5,0,1e-05,524,"(1232, 1624)",3,1,eyes,156.36290550231934,0.24471013601869346,0.2850336840376258,0.29406392481178045,0.3114576831459999,0.3370509508997202,0.3279796313494444,0.3353536516427994,0.34190358184278014,0.28996591866016386,0.32356864809989927
3,1,0.1,1,1,0.0,4,2e-05,100,1000,0.09,0,0.5,0,cosine_warm,5,1,0.0,898,"(900, 1600)",3,0,golf,140.00370454788208,0.44042069744318724,0.5194624260067939,0.5316099531948566,0.5706276148557663,0.5886170089244842,0.5872820865362882,0.5934115886688233,0.5934784453362226,0.5996580235660076,0.6037756629288197
2,2,0.8,0,0,0.1,4,6e-05,15,20,0.08,2,0.9,1,onecycle,3,1,1e-05,633,"(464, 449)",3,3,US,140.82081007957458,0.8387101739645004,0.8530735015869141,0.8603318750858306,0.859554323554039,0.8712643057107925,0.8837075680494308,0.8839629888534546,0.8790383905172348,0.8824450433254242,0.8828522622585296
2,2,0.5,1,0,0.1,16,6.5e-05,50,320,0.04,2,1.0,1,onecycle,5,0,1e-05,898,"(900, 1600)",3,0,golf,125.78197503089905,0.576909190043807,0.5925185389816761,0.6164576783776283,0.6310317285358906,0.6146493326872587,0.6649005189538002,0.640479776263237,0.6453906431794166,0.6462985999882221,0.6496785826981067
5,1,0.8,1,0,0.1,16,2.5e-05,20,640,0.065,2,0.9,1,cosine,5,1,5e-05,14164,"(600, 400)",3,12,human_parsing,193.65035271644592,0.8625769257545471,0.8672813296318054,0.8662361830472947,0.8656967997550964,0.8685720503330231,0.867493000626564,0.8683336228132248,0.8702166169881821,0.8706638485193252,0.8700121492147446
2,2,0.1,1,0,0.0,16,0.0005,20,10,0.035,1,0.9,0,poly,3,1,0.0,480,"(1080, 1920)",3,3,terrain,170.44801497459412,0.3240015171468258,0.22772063165903092,0.4116872627288103,0.3568020651116967,0.23976084273308515,0.44063264280557635,0.46735053062438964,0.45936829745769503,0.48830324709415435,0.5006550043821335
5,1,0.5,1,0,0.0,8,6e-05,30,640,0.095,2,1.0,0,cosine,5,1,0.0,6321,"(374, 280)",1,1,fiber,115.30021286010742,0.2130667045712471,0.24095670506358147,0.24473820477724076,0.25446428507566454,0.2523878484964371,0.2577311784029007,0.273159334808588,0.2741955414414406,0.2743698887526989,0.26863152757287023
5,1,0.8,1,1,0.0,8,0.00055,20,40,0.06,2,0.5,0,cosine_warm,3,0,1e-05,480,"(1080, 1920)",3,3,terrain,184.38950610160828,0.20010992791503668,0.3383019961416721,0.42059412598609924,0.4489257462322712,0.4405385687947273,0.15323731508105992,0.4488200545310974,0.37914980221539735,0.48325722217559813,0.48942069336771965
5,1,0.5,1,0,0.1,4,1.2e-05,15,20,0.035,2,1.0,1,plateau,5,1,1e-05,633,"(464, 449)",3,3,US,143.37018418312073,0.8012549966573715,0.8170956522226334,0.8297247439622879,0.8248328119516373,0.8341010242700577,0.8471234470605851,0.834711667895317,0.8491016954183579,0.8545128405094147,0.8534329861402512
3,2,0.1,1,1,0.0,4,6e-05,20,80,0.08,0,1.0,0,onecycle,3,1,0.0001,524,"(1232, 1624)",3,1,eyes,156.5682327747345,0.24944693371653556,0.30507646650075915,0.33774827271699903,0.3382840186357498,0.33293296620249746,0.340306007117033,0.34533697441220285,0.35545583367347716,0.35753218829631805,0.3554913982748985
3,2,0.5,0,0,0.1,4,1e-05,25,40,0.09,1,0.9,1,cosine_warm,5,1,1e-05,109,"(1500, 1500)",3,1,building,165.6186182498932,0.1459135500714183,0.25741310231387615,0.2742669515311718,0.32148647122085094,0.33728444427251814,0.32966926544904707,0.34693377912044526,0.34703508466482164,0.3502641603350639,0.3553929701447487
3,1,0.8,0,0,0.0,8,0.003,15,1000,0.095,1,1.0,0,step,3,0,0.0,109,"(1500, 1500)",3,1,building,164.92317175865173,0.1896025151014328,0.2329527523368597,0.2342232208698988,0.19849303290247916,0.23947043903172016,0.19721825160086154,0.23148924224078654,0.25033664554357526,0.2166024073958397,0.25223245918750764
5,2,0.5,0,1,0.0,16,2.5e-05,10,80,0.07,1,0.9,1,cosine_warm,3,0,5e-05,6464,"(480, 854)",3,9,cholec,158.85805749893188,0.18394216764718294,0.21021696478128432,0.2044236335903406,0.2187188446521759,0.21868720781058074,0.22481310199946164,0.2101042155176401,0.2079228188842535,0.23399049658328294,0.21935187242925167
2,1,0.8,0,0,0.1,16,0.005,10,160,0.035,0,0.5,1,poly,3,1,5e-05,898,"(900, 1600)",3,0,golf,125.72328305244446,0.0,0.0005507267353095813,4.361999770026159e-05,2.636985691424343e-05,0.025923648086609317,0.0001734443712848588,0.00010721770486270543,1.5348532997450093e-05,0.00016360736271963104,0.00022983830458542798
2,1,0.5,0,1,0.0,4,0.007,50,80,0.08,2,0.9,0,cosine_warm,3,0,0.0,470,"(1600, 1200)",3,1,leaf,127.3805992603302,0.28587878877297046,0.19641672880388797,0.21998038804158568,0.2472476502880454,0.2098299057688564,0.26525141978636385,0.22553010508418084,0.25042815385386347,0.2382861329242587,0.2214701292105019
2,2,0.8,0,0,0.1,8,0.007,20,320,0.09,1,0.9,0,poly,3,1,1e-05,6321,"(374, 280)",1,1,fiber,110.40360355377197,0.0,0.0008234230845118873,0.017605894000735135,0.04146361420862377,0.009775357792386785,0.04187651206739247,0.056958580017089845,0.05059303632006049,0.06389214880764485,0.055801712814718483
5,2,0.5,0,1,0.1,16,0.00032,80,10,0.08,1,0.9,0,onecycle,5,0,0.0,900,"(767, 1022)",3,1,lesion,138.77145528793335,0.8717225402593612,0.8877024859189987,0.8912694394588471,0.9111467152833939,0.90961252450943,0.9059648841619492,0.9123425960540772,0.9156783908605576,0.913469883799553,0.913621699810028
3,1,0.1,0,1,0.1,16,0.003,40,80,0.09,2,0.9,1,cosine_warm,5,1,1e-05,900,"(767, 1022)",3,1,lesion,141.48097133636475,0.8256187543272973,0.8601634204387665,0.8749830186367035,0.6848200097680092,0.8465681031346322,0.8618595957756042,0.8392559856176376,0.8221414595842361,0.8518201529979705,0.8240142315626144
2,1,0.5,0,1,0.1,8,0.006,40,1000,0.065,2,1.0,0,step,3,1,1e-05,6464,"(480, 854)",3,9,cholec,155.08304810523987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.8,1,0,0.1,16,0.006,100,20,0.095,2,0.9,0,plateau,3,1,0.0,109,"(1500, 1500)",3,1,building,163.4355754852295,0.22687120288610457,0.23371826112270355,0.23624546006321906,0.1375002760440111,0.22829860895872117,0.17824948504567145,0.2394763633608818,0.23859823346138,0.2071923904120922,0.23684707283973694
2,2,0.8,0,1,0.0,4,1e-05,15,1000,0.085,2,0.5,0,cosine,3,0,5e-05,489,"(288, 384)",3,1,polyp,120.92118573188782,0.7880823988467455,0.7959080252796411,0.794400329887867,0.7995741926133633,0.7987195316702127,0.8021096386015415,0.8024453032761812,0.8007139997556806,0.8015507267788052,0.8011468721553683
5,2,0.5,0,0,0.0,16,0.004,80,320,0.035,1,1.0,1,plateau,5,1,5e-05,633,"(464, 449)",3,3,US,141.40722608566284,0.0,0.0,0.0,0.03171236664056778,0.0,0.0,0.0004112702893507958,0.006559622706845403,0.0017098501648547427,0.36489585041999817
2,1,0.5,0,0,0.1,16,0.004,100,640,0.04,0,0.5,1,poly,5,0,0.0,470,"(1600, 1200)",3,1,leaf,107.08624029159546,0.31910289637744427,0.29257925571873783,0.24189869426190852,0.2667908203788102,0.2392995589412749,0.29289878318086265,0.20261664562858642,0.23760871915146708,0.266507332585752,0.2678028312511742
5,2,0.8,0,0,0.1,4,3.5e-05,100,640,0.055,2,0.5,1,cosine_warm,5,1,5e-05,633,"(464, 449)",3,3,US,142.78676414489746,0.8401072472333908,0.8487006545066833,0.858115217089653,0.8566100239753723,0.8576093941926957,0.8623889237642288,0.8610170692205429,0.8648786455392837,0.8600183665752411,0.882482498884201
2,1,0.1,0,1,0.1,4,0.00012,80,20,0.085,0,1.0,1,cosine_warm,3,1,0.0,898,"(900, 1600)",3,0,golf,140.78646802902222,0.5799936404451728,0.6029894702136517,0.6080062724649906,0.6053785279393196,0.5600185215473175,0.6021561607718467,0.5844761740416289,0.6338767640292644,0.6192920502275229,0.6535512313246727
5,2,0.5,0,0,0.0,8,6e-05,80,20,0.04,1,0.5,1,onecycle,3,1,1e-05,489,"(288, 384)",3,1,polyp,105.52968859672546,0.7912401959300042,0.8008350837975741,0.7876954037696123,0.7872488535940647,0.800603223592043,0.8046369375661016,0.8076533038169146,0.8048737341538071,0.8053934598341584,0.8053205907344818
5,2,0.5,0,1,0.1,4,0.00012,30,320,0.035,2,1.0,1,cosine,5,1,1e-05,6321,"(374, 280)",1,1,fiber,130.01866841316223,0.19940028935670853,0.2413828693330288,0.2667147681117058,0.26824785992503164,0.25888334661722184,0.25963532701134684,0.27834497913718226,0.2827443391084671,0.27761282920837405,0.28373517021536826
5,2,0.5,0,1,0.1,8,0.001,40,10,0.1,2,0.9,1,poly,5,1,0.0001,633,"(464, 449)",3,3,US,157.07597494125366,0.7259729415178299,0.7716747671365738,0.786304983496666,0.795290419459343,0.8125252336263656,0.8400660037994385,0.8574436157941818,0.8796773016452789,0.868611541390419,0.8782392174005509
3,2,0.1,0,0,0.1,8,2.5e-05,25,20,0.045,2,1.0,0,poly,5,1,5e-05,524,"(1232, 1624)",3,1,eyes,140.81793665885925,0.24880296643823385,0.29892779178917406,0.33650629706680774,0.3475076474249363,0.3395839996635914,0.3515010789036751,0.3473019629716873,0.3464514710009098,0.35341510102152823,0.3468059107661247
2,2,0.5,1,1,0.1,8,0.002,15,40,0.055,2,1.0,0,cosine,5,1,0.0001,489,"(288, 384)",3,1,polyp,122.77823877334595,0.22407713844440877,0.24113774835132062,0.23422971754334868,0.3510443813574966,0.3927189743844792,0.5320908159948885,0.5418237212579697,0.5496002124622464,0.5651156781241298,0.5983800198882818
2,1,0.1,1,0,0.1,4,0.0008,25,40,0.065,2,1.0,1,poly,3,1,0.0001,898,"(900, 1600)",3,0,golf,124.00233149528503,0.1175294321961701,0.10943962763994933,0.22005299534648656,0.2444202110171318,0.33946884237229824,0.4237012915313244,0.3821465656161308,0.37464468777179716,0.43103175312280656,0.4525918081402779
2,2,0.5,0,1,0.1,8,0.005,80,10,0.055,0,0.9,1,cosine_warm,3,1,5e-05,6321,"(374, 280)",1,1,fiber,130.50397086143494,0.0,0.00012636120663955808,1.3968431449029595e-05,0.01674298167345114,0.017992311087436975,0.035494432272389534,0.02788537342566997,0.03675649631768465,0.04666676698252559,0.054728579334914686
3,2,0.1,1,1,0.1,4,6e-05,30,80,0.07,1,0.5,0,onecycle,3,0,1e-05,14164,"(600, 400)",3,12,human_parsing,205.33597922325134,0.8697073876857757,0.8607368558645249,0.862261438369751,0.866786190867424,0.8657862931489945,0.872889107465744,0.8699314087629318,0.870953819155693,0.8721326589584351,0.8720650881528854
3,2,0.5,0,1,0.1,16,1e-05,50,40,0.045,2,0.5,1,cosine_warm,3,0,0.0,480,"(1080, 1920)",3,3,terrain,186.4582211971283,0.46606247052550315,0.4861576221883297,0.4929951600730419,0.509806328266859,0.5204469688236714,0.528012465685606,0.5299234181642533,0.5317409403622151,0.5297311842441559,0.5326876565814018
2,1,0.5,1,0,0.1,8,1.5e-05,30,320,0.055,2,1.0,1,poly,5,0,1e-05,14164,"(600, 400)",3,12,human_parsing,193.3152015209198,0.8644296646118164,0.8668370395898819,0.8675768911838532,0.8688722997903824,0.8687066614627839,0.868346193432808,0.8689459949731827,0.8700804114341736,0.8704891115427017,0.8703637272119522
5,2,0.5,1,1,0.1,16,3.5e-05,80,320,0.065,0,1.0,0,onecycle,3,0,0.0001,900,"(767, 1022)",3,1,lesion,138.12018752098083,0.9045093029737472,0.9141234546899796,0.9144419938325882,0.9166065663099289,0.9208146303892135,0.9206235855817795,0.9198919206857681,0.9210363000631332,0.920956689119339,0.921085661649704
3,1,0.8,1,0,0.1,4,3.5e-05,100,640,0.08,0,0.9,0,step,5,1,0.0,900,"(767, 1022)",3,1,lesion,120.97033643722534,0.9025442630052567,0.9121894240379333,0.9134397685527802,0.9170420289039611,0.9084847539663314,0.9198462128639221,0.9143898487091064,0.9133594781160355,0.9220676809549332,0.917814525961876
2,1,0.5,0,1,0.1,4,6e-05,20,320,0.1,1,0.5,1,step,5,1,0.0001,14164,"(600, 400)",3,12,human_parsing,207.28490829467773,0.8484412252902984,0.8671300768852234,0.8705186963081359,0.8611454278230667,0.8758444607257843,0.8719272255897522,0.8757198870182037,0.8796446323394775,0.8767871230840683,0.8721530258655548
3,2,0.1,1,1,0.1,8,3.5e-05,65,160,0.065,2,1.0,0,cosine_warm,5,0,1e-05,489,"(288, 384)",3,1,polyp,119.93471431732178,0.8050934832543135,0.8047370847314597,0.8083626788109541,0.8070032320916652,0.8117578946053982,0.808721149712801,0.8152575269341469,0.8152966901659966,0.8163790591061115,0.8167884044349194
3,2,0.5,1,0,0.0,8,0.004,25,640,0.085,2,0.5,1,onecycle,5,1,1e-05,898,"(900, 1600)",3,0,golf,124.81115865707397,0.0,0.0,2.2830650505056837e-05,0.0,2.1273333413773798e-05,0.012375894380966201,0.06562244081869721,0.0981586178764701,0.10682750009000301,0.08798101143911481
5,1,0.8,0,1,0.0,16,0.003,10,20,0.04,0,0.5,1,cosine,5,1,1e-05,480,"(1080, 1920)",3,3,terrain,187.78044486045837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.5,0,1,0.1,16,0.0001,20,640,0.095,1,0.5,0,step,5,0,0.0,489,"(288, 384)",3,1,polyp,123.33080506324768,0.7914904065430164,0.7894833531230688,0.7941580474376678,0.7824841672554612,0.799023643694818,0.7869596706703306,0.8047510812059044,0.8050642957910895,0.8006669696420431,0.8023922089487314
5,2,0.8,1,0,0.1,4,3.5e-05,10,10,0.05,2,1.0,0,poly,5,0,5e-05,6464,"(480, 854)",3,9,cholec,140.10818099975586,0.21746684703975916,0.2016559259966016,0.18920705281198025,0.2249143771827221,0.22061978988349437,0.2139091357588768,0.22252703942358493,0.2202251847833395,0.22100894190371037,0.22034406214952468
2,2,0.8,1,0,0.0,16,0.002,10,80,0.045,1,0.9,1,step,5,0,0.0001,633,"(464, 449)",3,3,US,143.3353786468506,0.6369474798440933,0.7384791195392608,0.7364662796258926,0.7444363504648208,0.7968655735254287,0.796933165192604,0.8176825106143951,0.8009279727935791,0.8160527855157852,0.7784552603960038
5,1,0.5,1,0,0.1,8,0.00055,80,640,0.075,1,0.9,1,cosine,3,0,5e-05,6464,"(480, 854)",3,9,cholec,142.23383045196533,0.09183214139193296,0.15547277852892877,0.17430871464312075,0.21081634275615216,0.18001131974160672,0.22075087502598761,0.1964554160833359,0.21328189074993134,0.21326365284621715,0.20645056627690792
3,2,0.1,0,1,0.0,4,0.003,50,1000,0.075,0,0.9,1,step,5,1,0.0001,470,"(1600, 1200)",3,1,leaf,128.71534085273743,0.21021547415293754,0.2668317317031324,0.2796670968644321,0.2314400606788695,0.2168183358386159,0.25248022815212606,0.26231925543397666,0.2658252124674618,0.25578837087377904,0.26490327510982753
2,2,0.1,1,1,0.0,4,3.5e-05,25,20,0.07,0,0.5,0,step,5,1,1e-05,14164,"(600, 400)",3,12,human_parsing,206.39326071739197,0.8576073914766311,0.8623394191265106,0.866184851527214,0.8658842235803604,0.8672314196825027,0.8682842910289764,0.8681334882974625,0.8688868552446365,0.8698571622371674,0.8697866082191468
2,1,0.5,1,0,0.0,8,0.007,50,80,0.065,2,0.9,1,cosine,3,0,1e-05,6321,"(374, 280)",1,1,fiber,109.16158723831177,0.00030311294212879145,0.05493249977007508,0.0013310997732332908,0.05582440560683608,0.014438615809194744,0.02925560052972287,0.05637208949774504,0.034853797778487204,0.053315266687422994,0.0462274631485343
3,1,0.5,0,0,0.1,8,0.0001,50,320,0.085,2,0.9,1,poly,5,0,1e-05,900,"(767, 1022)",3,1,lesion,124.4911777973175,0.8990145564079285,0.9079966515302658,0.9178985089063645,0.9133248865604401,0.913412082195282,0.9215015053749085,0.9201969563961029,0.9211113840341568,0.9241991221904755,0.9224946141242981
5,1,0.5,1,1,0.0,8,0.00055,50,40,0.04,0,1.0,0,cosine_warm,5,1,1e-05,480,"(1080, 1920)",3,3,terrain,186.73203873634338,0.047119608093635176,0.33039267361164093,0.4344721376895905,0.40958988219499587,0.3614573132246733,0.14104097975650803,0.3938326954841614,0.4301379777491093,0.42043303325772285,0.424696646630764
3,2,0.1,1,0,0.0,16,0.001,25,640,0.05,2,0.5,0,cosine_warm,3,1,5e-05,6321,"(374, 280)",1,1,fiber,108.43205261230469,0.09612682163715362,0.2503436282277107,0.2624817356467247,0.26176277697086336,0.2577397920191288,0.2871025249361992,0.26849680989980695,0.29113774597644804,0.29447061717510226,0.27402340769767763
5,2,0.8,1,0,0.0,8,0.007,80,10,0.065,1,0.9,1,cosine,3,0,0.0001,898,"(900, 1600)",3,0,golf,124.84244155883789,0.0,0.0,0.00016383234888053266,1.2242681077623273e-05,5.6554705906819436e-05,0.0,0.0001461715841514888,0.0016764373833211721,0.0006445647160944646,9.022281751640549e-05
3,1,0.5,0,0,0.0,16,5e-05,15,80,0.06,1,0.9,0,plateau,3,0,1e-05,6321,"(374, 280)",1,1,fiber,107.05474376678467,0.19358875304460527,0.23351642414927481,0.23898411840200423,0.25508943349123003,0.26216616183519365,0.2467225693166256,0.2730747379362583,0.2764252319931984,0.2678281910717487,0.2722314648330212
3,2,0.5,0,0,0.0,4,1e-05,100,80,0.06,1,1.0,0,cosine_warm,5,1,0.0,489,"(288, 384)",3,1,polyp,102.67449641227722,0.783409770950675,0.791722260788083,0.7932056095451117,0.7946195296943188,0.7961453784257173,0.7975369516760111,0.797558143734932,0.798003638908267,0.7991118859499693,0.800076688081026
2,2,0.8,1,0,0.1,8,0.0008,25,10,0.095,1,0.9,1,poly,3,1,5e-05,14164,"(600, 400)",3,12,human_parsing,195.43282008171082,0.7012096509337425,0.7721010446548462,0.7954959347844124,0.7890407800674438,0.813619875907898,0.8223973363637924,0.8426898539066314,0.8368751555681229,0.8374979615211486,0.8408034294843674
2,2,0.8,0,0,0.1,4,0.00048,65,20,0.1,0,1.0,0,cosine,3,0,1e-05,14164,"(600, 400)",3,12,human_parsing,195.1801085472107,0.7480771213769912,0.7988433867692948,0.8210567831993103,0.822328531742096,0.8328354835510254,0.8484304010868072,0.8382182806730271,0.8436192244291305,0.8510309606790543,0.8517032921314239
2,2,0.1,1,0,0.0,8,1.2e-05,15,640,0.095,0,0.9,0,plateau,3,1,5e-05,900,"(767, 1022)",3,1,lesion,121.38872194290161,0.898920676112175,0.9088427543640136,0.9100572973489761,0.912242180109024,0.9117946207523346,0.913550254702568,0.9144397288560867,0.9145772963762283,0.9146606117486954,0.9146707773208618
2,1,0.1,0,1,0.0,8,2.5e-05,15,1000,0.045,0,0.5,0,plateau,5,1,0.0001,6321,"(374, 280)",1,1,fiber,128.0459589958191,0.17812445424497128,0.2192397251725197,0.23322559893131256,0.2171228900551796,0.22945672869682313,0.2286304749548435,0.2285136990249157,0.22850895076990127,0.22849860340356826,0.22850199192762374
5,2,0.1,1,1,0.0,8,0.0001,40,80,0.05,2,1.0,0,plateau,5,0,1e-05,109,"(1500, 1500)",3,1,building,188.25131964683533,0.33235182873904706,0.27624301984906197,0.3699605047702789,0.3949516013264656,0.3804185874760151,0.3821499817073345,0.40501113161444663,0.41933774426579473,0.4083471059799194,0.4157173626124859
3,2,0.8,0,1,0.0,8,0.00012,30,640,0.065,1,0.5,0,cosine,5,1,1e-05,898,"(900, 1600)",3,0,golf,140.79468750953674,0.5323598861694336,0.5845762506127358,0.5885105267167091,0.614041342586279,0.6243463300168515,0.6575168892741203,0.6468999449163675,0.6505823507905006,0.6554617185145617,0.6649925678968429
2,2,0.5,0,1,0.0,4,0.0008,80,20,0.095,0,0.9,1,step,5,1,1e-05,109,"(1500, 1500)",3,1,building,188.0883128643036,0.3336200896650553,0.3712868221104145,0.35874280221760274,0.38010197430849074,0.392271988093853,0.4027822449803352,0.42316741645336153,0.4286947526037693,0.4026798903942108,0.3971680425107479
3,1,0.5,1,1,0.1,16,3.5e-05,65,20,0.095,2,1.0,1,cosine_warm,5,0,1e-05,14164,"(600, 400)",3,12,human_parsing,210.4005320072174,0.8667776048183441,0.8662898898124695,0.867769655585289,0.8667603641748428,0.8667599439620972,0.8709067672491073,0.8648262798786164,0.8667897343635559,0.8693082213401795,0.8739051580429077
3,1,0.1,0,1,0.0,16,0.006,25,80,0.05,1,1.0,0,plateau,3,0,1e-05,14164,"(600, 400)",3,12,human_parsing,209.3990695476532,7.73819498363082e-05,0.008113097067553098,0.035687340330332516,4.828748296858976e-06,0.00370574562962247,0.004560651192423393,0.006829499486502755,0.007187759283124251,0.007012827001108235,0.00698544629767639
2,1,0.8,1,0,0.0,16,0.0008,100,10,0.065,0,0.9,0,step,5,0,0.0,6464,"(480, 854)",3,9,cholec,139.56806230545044,0.1526192979887128,0.12450193259865046,0.14845967777073382,0.16280104201287032,0.18472194187343122,0.20692071840167045,0.21846717707812785,0.1985858552157879,0.21671249829232692,0.21853377893567086
3,1,0.5,1,0,0.0,4,0.006,10,20,0.1,0,1.0,0,cosine_warm,3,1,0.0001,900,"(767, 1022)",3,1,lesion,122.01168775558472,0.4928738962858915,0.5696986792609096,0.5560005992650986,0.5473846398293972,0.5560361444950104,0.5598958689719439,0.4408299391157925,0.5172880178317427,0.5571383941918612,0.5124549735337496
5,2,0.8,0,0,0.1,8,0.0005,40,20,0.095,1,1.0,1,onecycle,3,1,5e-05,6464,"(480, 854)",3,9,cholec,140.56979155540466,0.14308681059628725,0.18093733638525009,0.17948540225625037,0.15899337455630302,0.19867091365158557,0.18675305880606174,0.20844100788235664,0.2241214480251074,0.2249090164899826,0.22789854891598224
2,1,0.8,1,1,0.1,4,2.5e-05,10,160,0.05,1,1.0,0,onecycle,5,1,1e-05,524,"(1232, 1624)",3,1,eyes,158.65808987617493,0.2655697165057063,0.3115376133471727,0.3398466669023037,0.34447491988539697,0.33092726953327656,0.33941505327820776,0.3270623698830605,0.3388641282916069,0.33689269982278347,0.3363781217485666
3,1,0.1,0,0,0.1,16,0.00012,10,10,0.045,1,0.9,1,onecycle,5,0,0.0001,6464,"(480, 854)",3,9,cholec,141.10548973083496,0.17660889774560928,0.21308120265603064,0.24076453484594823,0.22189466543495656,0.24253191277384759,0.2493442703038454,0.24601035006344318,0.26241307966411115,0.2580396648496389,0.2613581962883472
3,1,0.1,1,0,0.0,8,0.007,100,320,0.04,1,0.5,0,onecycle,3,1,1e-05,898,"(900, 1600)",3,0,golf,123.43488240242004,0.0,8.786335386048449e-05,2.2909393737791107e-05,2.0192577721900306e-06,7.619483949383721e-06,6.054399636923335e-06,0.0003445779465437226,0.0003345992767208372,0.00020568975030528237,0.0001186783261346136
3,2,0.1,0,1,0.1,8,0.007,40,640,0.035,1,0.9,1,cosine_warm,5,0,5e-05,6321,"(374, 280)",1,1,fiber,131.21921110153198,0.0,0.00014445430279010906,0.03131194021552801,0.006348858029014082,0.004814394040295156,0.017173260735580696,0.05107156271114945,0.05312763080000878,0.0366361650172621,0.05268112123012543
2,2,0.8,1,1,0.0,8,3.5e-05,15,20,0.035,2,0.9,1,plateau,3,0,1e-05,14164,"(600, 400)",3,12,human_parsing,211.40208554267883,0.8615880340337754,0.8631109416484832,0.8608765155076981,0.8702948361635208,0.8674815446138382,0.8689576387405396,0.8724427819252014,0.8727613419294358,0.861763060092926,0.8713779956102371
2,2,0.8,1,1,0.1,16,0.003,15,1000,0.03,1,0.5,1,poly,3,1,1e-05,898,"(900, 1600)",3,0,golf,141.843825340271,0.0,0.0,4.937600897392258e-06,0.00020545178113025032,0.0012417175266818958,0.00017973124995478428,0.0002699612139167584,0.0004394898044211004,1.2883365798188607e-06,2.4444705559290014e-05
2,2,0.5,1,0,0.1,16,0.00012,50,640,0.05,1,0.9,0,cosine,3,1,1e-05,524,"(1232, 1624)",3,1,eyes,139.72927355766296,0.31559441387653353,0.33623445630073545,0.346891600638628,0.3337831862270832,0.3440521821379662,0.3625523567199707,0.3664452560245991,0.3682030037045479,0.3675673626363277,0.3671767883002758
2,1,0.5,1,1,0.1,4,0.006,15,20,0.1,0,0.9,1,step,5,0,1e-05,14164,"(600, 400)",3,12,human_parsing,206.83521723747253,0.0004415085054688461,0.003487372122913257,0.002316493274520326,0.0071731600728980995,0.008031453076910111,0.010214567057755631,0.009082326472707791,0.007585700015897601,0.00389125804986179,0.0018519617733545601
2,2,0.8,0,1,0.0,16,0.00012,20,20,0.09,0,1.0,1,poly,5,1,1e-05,470,"(1600, 1200)",3,1,leaf,128.80248975753784,0.553984102839604,0.6540003821253777,0.6836494922637939,0.631408454105258,0.691192950308323,0.6661363370716572,0.651958180963993,0.6855016723275185,0.6810950174927711,0.6773262254893779
5,1,0.5,0,0,0.0,16,6e-05,40,10,0.05,1,0.5,1,onecycle,3,0,1e-05,480,"(1080, 1920)",3,3,terrain,171.322016954422,0.50442159101367,0.4825760431587696,0.4852587338536978,0.5037638910114766,0.5121808335185051,0.5348948568105698,0.5352775782346726,0.5270436026155949,0.5456986151635647,0.542874225974083
5,1,0.1,1,0,0.0,4,6.5e-05,100,160,0.095,0,1.0,0,onecycle,5,1,1e-05,524,"(1232, 1624)",3,1,eyes,140.23844981193542,0.24321680814027785,0.31645005345344546,0.3265495657920837,0.3409772142767906,0.349565626680851,0.3557298265397549,0.36006384119391444,0.35668412074446676,0.3544184654951096,0.3525742948055267
2,1,0.5,1,0,0.1,4,0.007,30,320,0.065,0,1.0,1,onecycle,3,1,0.0001,470,"(1600, 1200)",3,1,leaf,111.59858822822571,0.0,0.1255896107191802,0.25718579553067683,0.19433725355193018,0.21219502659514547,0.27091540712863205,0.2654756768606603,0.2605798473581672,0.2577168319374323,0.2590633431449533
5,2,0.8,1,1,0.1,16,0.00055,10,1000,0.1,2,0.9,1,poly,5,0,1e-05,898,"(900, 1600)",3,0,golf,141.2433786392212,0.12351868599653244,0.37559222988784313,0.4398028217256069,0.44224568605422976,0.3686612518504262,0.5206983126699924,0.5401749320328235,0.5518909901380539,0.5628690529614687,0.5673600796610117
